,Unnamed: 0,id_x,sentiment_idx,text_re,polarity_re,polarity_confidence_re,subjectivity_re,subjectivity_confidence_re,Unnamed: 0.1,Unnamed: 0.1.1,contributors,coordinates,coordinates\coordinates,coordinates\type,created_at,display_text_range,entities\hashtags,entities\media,entities\symbols,entities\urls,entities\user_mentions,extended_entities\media,extended_tweet\display_text_range,extended_tweet\entities\hashtags,extended_tweet\entities\media,extended_tweet\entities\symbols,extended_tweet\entities\urls,extended_tweet\entities\user_mentions,extended_tweet\extended_entities\media,extended_tweet\full_text,favorite_count,favorited,filter_level,geo,geo\coordinates,geo\type,id_y,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,matching_rules,place,place\bounding_box\coordinates,place\bounding_box\type,place\country,place\country_code,place\full_name,place\id,place\name,place\place_type,place\url,possibly_sensitive,quote_count,quoted_status\contributors,quoted_status\coordinates,quoted_status\created_at,quoted_status\display_text_range,quoted_status\entities\hashtags,quoted_status\entities\media,quoted_status\entities\symbols,quoted_status\entities\urls,quoted_status\entities\user_mentions,quoted_status\extended_entities\media,quoted_status\extended_tweet\display_text_range,quoted_status\extended_tweet\entities\hashtags,quoted_status\extended_tweet\entities\media,quoted_status\extended_tweet\entities\symbols,quoted_status\extended_tweet\entities\urls,quoted_status\extended_tweet\entities\user_mentions,quoted_status\extended_tweet\extended_entities\media,quoted_status\extended_tweet\full_text,quoted_status\favorite_count,quoted_status\favorited,quoted_status\filter_level,quoted_status\geo,quoted_status\id,quoted_status\id_str,quoted_status\in_reply_to_screen_name,quoted_status\in_reply_to_status_id,quoted_status\in_reply_to_status_id_str,quoted_status\in_reply_to_user_id,quoted_status\in_reply_to_user_id_str,quoted_status\is_quote_status,quoted_status\lang,quoted_status\place,quoted_status\place\bounding_box\coordinates,quoted_status\place\bounding_box\type,quoted_status\place\country,quoted_status\place\country_code,quoted_status\place\full_name,quoted_status\place\id,quoted_status\place\name,quoted_status\place\place_type,quoted_status\place\url,quoted_status\possibly_sensitive,quoted_status\quote_count,quoted_status\quoted_status_id,quoted_status\quoted_status_id_str,quoted_status\reply_count,quoted_status\retweet_count,quoted_status\retweeted,quoted_status\scopes\followers,quoted_status\source,quoted_status\text,quoted_status\truncated,quoted_status\user\contributors_enabled,quoted_status\user\created_at,quoted_status\user\default_profile,quoted_status\user\default_profile_image,quoted_status\user\description,quoted_status\user\favourites_count,quoted_status\user\follow_request_sent,quoted_status\user\followers_count,quoted_status\user\following,quoted_status\user\friends_count,quoted_status\user\geo_enabled,quoted_status\user\id,quoted_status\user\id_str,quoted_status\user\is_translator,quoted_status\user\lang,quoted_status\user\listed_count,quoted_status\user\location,quoted_status\user\name,quoted_status\user\notifications,quoted_status\user\profile_background_color,quoted_status\user\profile_background_image_url,quoted_status\user\profile_background_image_url_https,quoted_status\user\profile_background_tile,quoted_status\user\profile_banner_url,quoted_status\user\profile_image_url,quoted_status\user\profile_image_url_https,quoted_status\user\profile_link_color,quoted_status\user\profile_sidebar_border_color,quoted_status\user\profile_sidebar_fill_color,quoted_status\user\profile_text_color,quoted_status\user\profile_use_background_image,quoted_status\user\protected,quoted_status\user\screen_name,quoted_status\user\statuses_count,quoted_status\user\time_zone,quoted_status\user\translator_type,quoted_status\user\url,quoted_status\user\utc_offset,quoted_status\user\verified,quoted_status_id,quoted_status_id_str,quoted_status_permalink\display,quoted_status_permalink\expanded,quoted_status_permalink\url,reply_count,retweet_count,retweeted,source,text,truncated,user\contributors_enabled,user\created_at,user\default_profile,user\default_profile_image,user\description,user\favourites_count,user\follow_request_sent,user\followers_count,user\following,user\friends_count,user\geo_enabled,user\id,user\id_str,user\is_translator,user\lang,user\listed_count,user\location,user\name,user\notifications,user\profile_background_color,user\profile_background_image_url,user\profile_background_image_url_https,user\profile_background_tile,user\profile_banner_url,user\profile_image_url,user\profile_image_url_https,user\profile_link_color,user\profile_sidebar_border_color,user\profile_sidebar_fill_color,user\profile_text_color,user\profile_use_background_image,user\protected,user\screen_name,user\statuses_count,user\time_zone,user\translator_type,user\url,user\utc_offset,user\verified
10,10,8.21867E+17,46,mrt breakdown no my problem it's time to sleep:sleeping_face::sleeping_face::sleeping_face::sleeping_face::sleeping_face::sleeping_face::sleeping_face::sleeping_face::sleeping_face::sleeping_face::sleeping_face::grimacing_face::grimacing_face::grimacing_face::grimacing_face::sleeping_face: (@ jason tan's residence) https://t.co/dprd1liapk,neutral,0.731668055,subjective,1,0,,,,"[103.82742255, 1.45330756]",Point,Wed Jan 18 23:49:41 +0000 2017,,[],,[],"[{'url': 'https://t.co/dprd1LIAPK', 'expanded_url': 'https://www.swarmapp.com/c/klwkbFIkvc8', 'display_url': 'swarmapp.com/c/klwkbFIkvc8', 'indices': [91, 114]}]",[],,,,,,,,,,0,FALSE,low,,"[1.45330756, 103.82742255]",Point,8.21867E+17,8.21867E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.696412, 1.336365], [103.696412, 1.47224], [103.866068, 1.47224], [103.866068, 1.336365]]]",Polygon,Singapore,SG,"North Region, Singapore",14d9532bd696d8cb,North Region,admin,https://api.twitter.com/1.1/geo/id/14d9532bd696d8cb.json,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",Mrt breakdown no my problem it's time to sleep😴😴😴😴😴😴😴😴😴😴😴😬😬😬😬😴 (@ Jason Tan's Residence) https://t.co/dprd1LIAPK,FALSE,FALSE,Mon Mar 29 00:50:08 +0000 2010,FALSE,FALSE,Party like a SuperStar*･゜ﾟ･*:.｡..｡.:*･'(*ﾟ▽ﾟ*)'･*:.｡. .｡.:*･゜ﾟ･*,16,,145,,447,TRUE,127375084,127375084,FALSE,en,5,"iPhone: 1.449268,103.821739",Marissa Huynh,,FFF04D,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/127375084/1349823243,http://pbs.twimg.com/profile_images/1557294401/image_normal.jpg,https://pbs.twimg.com/profile_images/1557294401/image_normal.jpg,0099CC,FFF8AD,F6FFD1,333333,TRUE,FALSE,Marissa Huynh,2908,,none,,,FALSE
11,11,9.37238E+17,54,all aboard on the train to ord :locomotive: well at least this train doesn’t breakdown :woman_shrugging_light_skin_tone::man_shrugging_medium-light_skin_tone: i think?… https://t.co/yfgj3yfhfg,positive,0.60593766,subjective,0.918963328,0,,,,"[103.83181, 1.3040799]",Point,Sun Dec 03 08:32:03 +0000 2017,,[],,[],"[{'url': 'https://t.co/yfGj3YFhFg', 'expanded_url': 'https://www.instagram.com/p/BcO8WDFlcnD/', 'display_url': 'instagram.com/p/BcO8WDFlcnD/', 'indices': [97, 120]}]",[],,,,,,,,,,0,FALSE,low,,"[1.3040799, 103.83181]",Point,9.37238E+17,9.37238E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",All aboard on the train to ORD 🚂 well at least this train doesn’t breakdown 🤷🏻‍♀️🤷🏼‍♂️ I think?… https://t.co/yfGj3YFhFg,FALSE,FALSE,Thu Jul 07 05:10:39 +0000 2011,FALSE,FALSE,11/2/14 a day to remember. I got a pig (;,5071,,227,,352,TRUE,330799086,330799086,FALSE,en,3,,Michael Jones,,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/330799086/1469767057,http://pbs.twimg.com/profile_images/1054495207423496192/NV4TmdjL_normal.jpg,https://pbs.twimg.com/profile_images/1054495207423496192/NV4TmdjL_normal.jpg,27E86B,0,99CC33,3E4415,TRUE,FALSE,Michael Jones,29490,,none,,,FALSE
12,12,9.30601E+17,55,late for work today cos of train delay. #whatsnewsmrt (@ chubb insurance singapore limited) https://t.co/arvquxmwye,neutral,0.908106565,objective,1,0,,,,"[103.85018906, 1.28227988]",Point,Wed Nov 15 00:58:25 +0000 2017,,"[{'text': 'WhatsNewSMRT', 'indices': [40, 53]}]",,[],"[{'url': 'https://t.co/aRVQuxMwyE', 'expanded_url': 'https://www.swarmapp.com/c/3Id5PDfU72S', 'display_url': 'swarmapp.com/c/3Id5PDfU72S', 'indices': [92, 115]}]",[],,,,,,,,,,1,FALSE,low,,"[1.28227988, 103.85018906]",Point,9.30601E+17,9.30601E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,FALSE,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",Late for work today cos of train delay. #WhatsNewSMRT (@ Chubb Insurance Singapore Limited) https://t.co/aRVQuxMwyE,FALSE,FALSE,Mon Jul 30 11:45:45 +0000 2012,TRUE,FALSE,Tall guy with a nice smile. 😉,3054,,122,,159,TRUE,725898151,725898151,FALSE,en,1,Singapore,Miranda Lamb,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/725898151/1520916684,http://pbs.twimg.com/profile_images/978582402980196353/6T71RUjm_normal.jpg,https://pbs.twimg.com/profile_images/978582402980196353/6T71RUjm_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Miranda Lamb,11577,,none,,,FALSE
13,13,9.30593E+17,56,today is train fault tag team day?,negative,0.707311332,objective,0.915719236,0,,,,"[103.9396179, 1.3248054]",Point,Wed Nov 15 00:27:26 +0000 2017,,[],,[],[],[],,,,,,,,,,1,FALSE,low,,"[1.3248054, 103.9396179]",Point,9.30593E+17,9.30593E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.89217, 1.301577], [103.89217, 1.440937], [104.085567, 1.440937], [104.085567, 1.301577]]]",Polygon,Singapore,SG,"East Region, Singapore",6635b2fcebd13c64,East Region,admin,https://api.twitter.com/1.1/geo/id/6635b2fcebd13c64.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>",Today is train fault tag team day?,FALSE,FALSE,Wed Sep 02 04:11:39 +0000 2009,TRUE,FALSE,You have 2 cows. You sell them to me and buy my bull.,348,,308,,273,TRUE,70879081,70879081,FALSE,en,5,Singapore,Linda Wright,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/70879081/1456025169,http://pbs.twimg.com/profile_images/701246466765910016/8BFn77Z5_normal.jpg,https://pbs.twimg.com/profile_images/701246466765910016/8BFn77Z5_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Linda Wright,30020,,none,,,FALSE
14,14,9.30584E+17,57,did the train just announce my first delay on circle line?,neutral,0.692743301,objective,0.593082477,0,,,,"[103.91821159, 1.33462806]",Point,Tue Nov 14 23:52:39 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,"[1.33462806, 103.91821159]",Point,9.30584E+17,9.30584E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.89217, 1.301577], [103.89217, 1.440937], [104.085567, 1.440937], [104.085567, 1.301577]]]",Polygon,Singapore,SG,"East Region, Singapore",6635b2fcebd13c64,East Region,admin,https://api.twitter.com/1.1/geo/id/6635b2fcebd13c64.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",DID THE TRAIN JUST ANNOUNCE MY FIRST DELAY ON CIRCLE LINE?,FALSE,FALSE,Fri Mar 06 16:30:58 +0000 2009,FALSE,FALSE,Tech influXencer.,98,,588,,610,TRUE,23084026,23084026,FALSE,en,26,"CHINGAPORE, SG",Cynthia Ewing,,0,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,TRUE,https://pbs.twimg.com/profile_banners/23084026/1497932385,http://pbs.twimg.com/profile_images/941289030322339847/EuDbweDG_normal.jpg,https://pbs.twimg.com/profile_images/941289030322339847/EuDbweDG_normal.jpg,1B95E0,0,FFFFFF,FC0308,TRUE,FALSE,Cynthia Ewing,65607,,none,,,FALSE
15,15,9.22626E+17,58,ew line train fault. bummer.,negative,0.993287265,subjective,0.880676183,0,,,,"[103.8967137, 1.3185404]",Point,Tue Oct 24 00:48:33 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,"[1.3185404, 103.8967137]",Point,9.22626E+17,9.22626E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>",EW line train fault. Sienz.,FALSE,FALSE,Wed Sep 02 04:11:39 +0000 2009,TRUE,FALSE,You have 2 cows. You sell them to me and buy my bull.,348,,308,,273,TRUE,70879081,70879081,FALSE,en,5,Singapore,Anna Harper,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/70879081/1456025169,http://pbs.twimg.com/profile_images/701246466765910016/8BFn77Z5_normal.jpg,https://pbs.twimg.com/profile_images/701246466765910016/8BFn77Z5_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Anna Harper,30020,,none,,,FALSE
16,16,9.22625E+17,59,train stopped at paya lebar so long already. train fault?,negative,0.809097409,objective,0.992591713,0,,,,"[103.8967137, 1.3185404]",Point,Tue Oct 24 00:46:15 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,"[1.3185404, 103.8967137]",Point,9.22625E+17,9.22625E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,FALSE,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>",Train stopped at Paya lebar so long liao. Train fault?,FALSE,FALSE,Wed Sep 02 04:11:39 +0000 2009,TRUE,FALSE,You have 2 cows. You sell them to me and buy my bull.,348,,308,,273,TRUE,70879081,70879081,FALSE,en,5,Singapore,Norman Giles,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,FALSE,https://pbs.twimg.com/profile_banners/70879081/1456025169,http://pbs.twimg.com/profile_images/701246466765910016/8BFn77Z5_normal.jpg,https://pbs.twimg.com/profile_images/701246466765910016/8BFn77Z5_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,TRUE,FALSE,Norman Giles,30020,,none,,,FALSE
17,17,9.19421E+17,60,it is just an open house today but already train fault. #dtl3openhouse https://t.co/yzyzy2xzij,neutral,0.718556285,subjective,1,0,,,,"[103.91715533, 1.33850775]",Point,Sun Oct 15 04:35:38 +0000 2017,"[0, 70]","[{'text': 'DTL3OpenHouse', 'indices': [56, 70]}]","[{'id': 919421471285428225, 'id_str': '919421471285428225', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/DMJw9PLVwAE3dGq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DMJw9PLVwAE3dGq.jpg', 'url': 'https://t.co/yzyzY2xzij', 'display_url': 'pic.twitter.com/yzyzY2xzij', 'expanded_url': 'https://twitter.com/dinastik/status/919421482110894081/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 960, 'h': 1280, 'resize': 'fit'}}}]",[],[],[],"[{'id': 919421471285428225, 'id_str': '919421471285428225', 'indices': [71, 94], 'media_url': 'http://pbs.twimg.com/media/DMJw9PLVwAE3dGq.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DMJw9PLVwAE3dGq.jpg', 'url': 'https://t.co/yzyzY2xzij', 'display_url': 'pic.twitter.com/yzyzY2xzij', 'expanded_url': 'https://twitter.com/dinastik/status/919421482110894081/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 960, 'h': 1280, 'resize': 'fit'}}}]",,,,,,,,,15,FALSE,low,,"[1.33850775, 103.91715533]",Point,9.19421E+17,9.19421E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.89217, 1.301577], [103.89217, 1.440937], [104.085567, 1.440937], [104.085567, 1.301577]]]",Polygon,Singapore,SG,"East Region, Singapore",6635b2fcebd13c64,East Region,admin,https://api.twitter.com/1.1/geo/id/6635b2fcebd13c64.json,FALSE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It is just an open house today but already train fault. #DTL3OpenHouse https://t.co/yzyzY2xzij,FALSE,FALSE,Sun May 03 04:59:44 +0000 2009,FALSE,FALSE,"Explore #Singapore #Arts with me. Passion in arts volunteerism, photography, films and foods.",67,,251,,66,TRUE,37368327,37368327,FALSE,en,26,Singapore,Gary Moyer,,604,http://abs.twimg.com/images/themes/theme16/bg.gif,https://abs.twimg.com/images/themes/theme16/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/37368327/1517816818,http://pbs.twimg.com/profile_images/1037337636636184578/Qc8bXRDj_normal.jpg,https://pbs.twimg.com/profile_images/1037337636636184578/Qc8bXRDj_normal.jpg,8E922C,D45CA8,604,D45CA8,TRUE,FALSE,Gary Moyer,6476,,regular,http://about.me/dinastik,,FALSE
18,18,9.12634E+17,61,taking the new downtown #train service for the very first time. please do not fail me. :grinning_face_with_sweat: #jbgoespublic,negative,0.622977793,subjective,1,0,,,,"[103.8232563, 1.3206597]",Point,Tue Sep 26 11:02:47 +0000 2017,,"[{'text': 'train', 'indices': [24, 30]}, {'text': 'jBGoesPublic', 'indices': [89, 102]}]",,[],[],[],,,,,,,,,,0,FALSE,low,,"[1.3206597, 103.8232563]",Point,9.12634E+17,9.12634E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Taking the new Downtown #train service for the very first time. Please do not fail me. 😅 #jBGoesPublic,FALSE,FALSE,Wed Aug 06 11:07:47 +0000 2008,FALSE,FALSE,"Disclaimer: The contents of his tweets are merely fictitious. Any resemblance to real persons, religions and organisations is purely coincidental.",62,,55,,50,TRUE,15748532,15748532,FALSE,en,8,Singapore,Tyler Short,,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,FALSE,,http://pbs.twimg.com/profile_images/1334421985/image_normal.jpg,https://pbs.twimg.com/profile_images/1334421985/image_normal.jpg,2FC2EF,181A1E,252429,666666,TRUE,FALSE,Tyler Short,2597,,none,,,FALSE
19,19,9.4677E+17,63,"halfway thru at outram, everybody must get off the train because they need to fix it then must take shuttle bus what the fuck sot",negative,0.850964308,subjective,1,1,0,,,,,Fri Dec 29 15:49:11 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.4677E+17,9.4677E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.74996, 1.212314], [103.74996, 1.368745], [103.918427, 1.368745], [103.918427, 1.212314]]]",Polygon,Singapore,SG,"Central Region, Singapore",58a4c3a0d54e1400,Central Region,admin,https://api.twitter.com/1.1/geo/id/58a4c3a0d54e1400.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","halfway thru at outram, everybody must get off the train because they need to fix it then must take shuttle bus wtf sot",FALSE,FALSE,Mon Feb 04 15:00:42 +0000 2013,FALSE,FALSE,I will make you cry,33762,,1365,,259,TRUE,1148220924,1148220924,FALSE,en,14,Spain,Jonathan Oliver,,0,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/1148220924/1541020309,http://pbs.twimg.com/profile_images/1067479348200955905/V1_5qXT9_normal.jpg,https://pbs.twimg.com/profile_images/1067479348200955905/V1_5qXT9_normal.jpg,226677,0,0,0,FALSE,FALSE,Jonathan Oliver,114774,,none,,,FALSE
20,20,9.43267E+17,65,everyone alight at adm because the mrt is not in service... i m soooo gonna be late,negative,0.838163018,objective,0.925049632,3,0,,,,,Tue Dec 19 23:49:00 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.43267E+17,9.43267E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.696412, 1.336365], [103.696412, 1.47224], [103.866068, 1.47224], [103.866068, 1.336365]]]",Polygon,Singapore,SG,"North Region, Singapore",14d9532bd696d8cb,North Region,admin,https://api.twitter.com/1.1/geo/id/14d9532bd696d8cb.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,FALSE,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",everyone alight at adm because the mrt is not in service... i m soooo gonna be late,FALSE,FALSE,Sat Jul 23 12:20:08 +0000 2011,FALSE,FALSE,weaver girl • heartstrings,10863,,165,,299,TRUE,340870749,340870749,FALSE,en,3,ログハウス,Tara Garcia,,44855E,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,TRUE,https://pbs.twimg.com/profile_banners/340870749/1531914955,http://pbs.twimg.com/profile_images/1019551338630283264/hH4lzzAa_normal.jpg,https://pbs.twimg.com/profile_images/1019551338630283264/hH4lzzAa_normal.jpg,F028A0,FFFFFF,0D0D0D,19B3FA,TRUE,FALSE,Tara Garcia,35923,,none,,,FALSE
21,21,9.42393E+17,66,please tell me all these “shuttles” for the mrt closure doesnt affect my normal bus interval timing :loudly_crying_face::loudly_crying_face::loudly_crying_face: im so late for my night shifts,negative,0.977897227,subjective,1,4,0,,,,,Sun Dec 17 13:57:42 +0000 2017,,[],,[],[],[],,,,,,,,,,0,FALSE,low,,,,9.42393E+17,9.42393E+17,,,,,,FALSE,en,[{'tag': None}],,"[[[103.605441, 1.166389], [103.605441, 1.435746], [103.801598, 1.435746], [103.801598, 1.166389]]]",Polygon,Singapore,SG,"West Region, Singapore",0b37664066a8962a,West Region,admin,https://api.twitter.com/1.1/geo/id/0b37664066a8962a.json,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,FALSE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Please tell me all these “shuttles” for the mrt closure doesnt affect my normal bus interval timing 😭😭😭 im so late for my night shifts,FALSE,FALSE,Tue Sep 08 09:43:48 +0000 2009,FALSE,FALSE,resume: i have 101k tweets,5779,,408,,637,TRUE,72515978,72515978,FALSE,en,8,"West Region, Singapore",Stephanie Strickland,,BADFCD,http://abs.twimg.com/images/themes/theme12/bg.gif,https://abs.twimg.com/images/themes/theme12/bg.gif,FALSE,https://pbs.twimg.com/profile_banners/72515978/1526125360,http://pbs.twimg.com/profile_images/1064190422442864640/GmpVbny1_normal.jpg,https://pbs.twimg.com/profile_images/1064190422442864640/GmpVbny1_normal.jpg,FF0000,F2E195,FFF7CC,0C3E53,TRUE,FALSE,Stephanie Strickland,101592,,regular,http://aisyasocool.com,,FALSE
